"employee_id","cost_center","punch_in_time","punch_out_time","punch_apply_date","hours_worked","paycode"
"5012319","51100",NULL,NULL,"2021-07-11","8","ABSENT"
"5012329","54013",NULL,NULL,"2021-07-11","8","ABSENT"
"5014147","11151",NULL,NULL,"2021-07-11","1","CHARGE"
"5014147","11151","06:02:00","11:51:00","2021-07-11","5.8","WRK"
"5014147","11151",NULL,NULL,"2021-07-11","0.9","BREAK"
"5014147","11151","12:48:00","14:02:00","2021-07-11","1.2","WRK"
"507800","31288",NULL,NULL,"2021-07-11","8","ABSENT"
"1377208","53410","14:20:00","19:55:00","2021-07-12","5.6","WRK"
"1377208","53410",NULL,NULL,"2021-07-12","0.9","BREAK"
"1377208","53410","20:51:00","22:20:00","2021-07-12","1.5","WRK"
"1672200","55050",NULL,NULL,"2021-07-12","1","CHARGE"
"1672200","55050","14:00:00","16:31:00","2021-07-12","2.5","WRK"
"1672200","55050",NULL,NULL,"2021-07-12","1","BREAK"
"1672200","55050","17:29:00","22:00:00","2021-07-12","4.5","WRK"
"1977006","51120",NULL,NULL,"2021-07-12","5","ON_CALL"
"1977006","51120","14:10:00","17:10:00","2021-07-12","3","WRK"
"3974506","53410",NULL,NULL,"2021-07-12","3","CHARGE"
"3974506","53410","14:03:00","18:38:00","2021-07-12","4.6","WRK"
"3974506","53410",NULL,NULL,"2021-07-12","0.9","BREAK"
"3974506","53410","19:35:00","22:03:00","2021-07-12","2.5","WRK"
"4019778","31288",NULL,NULL,"2021-07-12","7","ON_CALL"
"4019778","31288","14:01:00","15:01:00","2021-07-12","1","WRK"
"5001188","51120",NULL,NULL,"2021-07-12","8","ABSENT"
"5001252","54013",NULL,NULL,"2021-07-12","7","ON_CALL"
"5001252","54013","14:03:00","15:03:00","2021-07-12","1","WRK"
"5005963","51100",NULL,NULL,"2021-07-12","6","ON_CALL"
"5005963","51100","14:19:00","16:19:00","2021-07-12","2","WRK"
"5009770","53410",NULL,NULL,"2021-07-12","7","ON_CALL"
"5009770","53410","06:02:00","07:02:00","2021-07-12","1","WRK"
"5010823","53410","14:12:00","17:53:00","2021-07-12","3.7","WRK"
"5010823","53410",NULL,NULL,"2021-07-12","0.6","BREAK"
"5010823","53410","18:28:00","22:12:00","2021-07-12","3.7","WRK"
"5010831","51120",NULL,NULL,"2021-07-12","6","ON_CALL"
"5010831","51120","14:08:00","16:08:00","2021-07-12","2","WRK"
"5011015","51100",NULL,NULL,"2021-07-12","8","ABSENT"
"5011060","54013","14:08:00","16:57:00","2021-07-12","2.8","WRK"
"5011060","54013",NULL,NULL,"2021-07-12","0.7","BREAK"
"5011060","54013","17:36:00","22:08:00","2021-07-12","4.5","WRK"
"5011105","51100",NULL,NULL,"2021-07-12","6","ON_CALL"
"5011105","51100","06:01:00","08:01:00","2021-07-12","2","WRK"
"5011110","51120","14:17:00","18:50:00","2021-07-12","4.6","WRK"
"5011110","51120",NULL,NULL,"2021-07-12","0.6","BREAK"
"5011110","51120","19:27:00","22:17:00","2021-07-12","2.8","WRK"
"5011147","11151",NULL,NULL,"2021-07-12","5","ON_CALL"
"5011147","11151","06:13:00","09:13:00","2021-07-12","3","WRK"
"5011401","31288",NULL,NULL,"2021-07-12","1","CHARGE"
"5011401","31288","06:11:00","11:59:00","2021-07-12","5.8","WRK"
"5011401","31288",NULL,NULL,"2021-07-12","0.9","BREAK"
"5011401","31288","12:56:00","14:11:00","2021-07-12","1.2","WRK"
"5011633","53410",NULL,NULL,"2021-07-12","8","ABSENT"
"5012159","18048",NULL,NULL,"2021-07-12","3","CHARGE"
"5012159","18048","06:19:00","09:56:00","2021-07-12","3.6","WRK"
"5012159","18048",NULL,NULL,"2021-07-12","0.6","BREAK"
"5012159","18048","10:33:00","14:19:00","2021-07-12","3.8","WRK"
"5012163","53410",NULL,NULL,"2021-07-12","8","ABSENT"
"5012319","51100",NULL,NULL,"2021-07-12","5","ON_CALL"
"5012319","51100","14:15:00","17:15:00","2021-07-12","3","WRK"
"5012329","54013",NULL,NULL,"2021-07-12","5","ON_CALL"
"5012329","54013","06:08:00","09:08:00","2021-07-12","3","WRK"
"5014147","11151",NULL,NULL,"2021-07-12","7","ON_CALL"
"5014147","11151","06:10:00","07:10:00","2021-07-12","1","WRK"
"507800","31288",NULL,NULL,"2021-07-12","8","ABSENT"
"1672200","55050",NULL,NULL,"2021-07-13","7","ON_CALL"
"1672200","55050","06:20:00","07:20:00","2021-07-13","1","WRK"
"1977006","51120",NULL,NULL,"2021-07-13","8","ON_CALL"
"3974506","53410",NULL,NULL,"2021-07-13","6","ON_CALL"
"3974506","53410","14:16:00","16:16:00","2021-07-13","2","WRK"
"4019778","31288",NULL,NULL,"2021-07-13","6","ON_CALL"
"4019778","31288","14:01:00","16:01:00","2021-07-13","2","WRK"
"4024378","18048","14:08:00","17:42:00","2021-07-13","3.6","WRK"
"4024378","18048",NULL,NULL,"2021-07-13","0.7","BREAK"
"4024378","18048","18:23:00","22:08:00","2021-07-13","3.8","WRK"
"5001252","54013",NULL,NULL,"2021-07-13","3","CHARGE"
"5001252","54013","06:20:00","09:00:00","2021-07-13","2.7","WRK"
"5001252","54013",NULL,NULL,"2021-07-13","0.8","BREAK"
"5001252","54013","09:49:00","14:20:00","2021-07-13","4.5","WRK"
"5005963","51100",NULL,NULL,"2021-07-13","8","ABSENT"
"5009770","53410","14:20:00","18:05:00","2021-07-13","3.8","WRK"
"5009770","53410",NULL,NULL,"2021-07-13","0.9","BREAK"
"5009770","53410","19:02:00","22:20:00","2021-07-13","3.3","WRK"
"5010823","53410",NULL,NULL,"2021-07-13","8","ABSENT"
"5010831","51120",NULL,NULL,"2021-07-13","6","ON_CALL"
"5010831","51120","06:17:00","08:17:00","2021-07-13","2","WRK"
"5011015","51100",NULL,NULL,"2021-07-13","6","ON_CALL"
"5011015","51100","06:06:00","08:06:00","2021-07-13","2","WRK"
"5011018","54013","06:09:00","09:45:00","2021-07-13","3.6","WRK"
"5011018","54013",NULL,NULL,"2021-07-13","0.7","BREAK"
"5011018","54013","10:28:00","14:09:00","2021-07-13","3.7","WRK"
"5011060","54013","06:07:00","11:50:00","2021-07-13","5.7","WRK"
"5011060","54013",NULL,NULL,"2021-07-13","0.7","BREAK"
"5011060","54013","12:30:00","14:07:00","2021-07-13","1.6","WRK"
"5011105","51100",NULL,NULL,"2021-07-13","5","ON_CALL"
"5011105","51100","06:17:00","09:17:00","2021-07-13","3","WRK"
"5011110","51120",NULL,NULL,"2021-07-13","5","ON_CALL"
"5011110","51120","06:05:00","09:05:00","2021-07-13","3","WRK"
"5011147","11151",NULL,NULL,"2021-07-13","2","CHARGE"
"5011147","11151","14:11:00","18:49:00","2021-07-13","4.6","WRK"
"5011147","11151",NULL,NULL,"2021-07-13","1","BREAK"
"5011147","11151","19:47:00","22:11:00","2021-07-13","2.4","WRK"
"5011401","31288","14:13:00","17:56:00","2021-07-13","3.7","WRK"
"5011401","31288",NULL,NULL,"2021-07-13","0.6","BREAK"
"5011401","31288","18:34:00","22:13:00","2021-07-13","3.6","WRK"
"5011499","18048",NULL,NULL,"2021-07-13","8","ABSENT"
"5011633","53410",NULL,NULL,"2021-07-13","8","ABSENT"
"5012159","18048",NULL,NULL,"2021-07-13","7","ON_CALL"
"5012159","18048","14:10:00","15:10:00","2021-07-13","1","WRK"
"5012163","53410",NULL,NULL,"2021-07-13","8","ON_CALL"
"5012165","51120","06:11:00","10:59:00","2021-07-13","4.8","WRK"
"5012165","51120",NULL,NULL,"2021-07-13","0.7","BREAK"
"5012165","51120","11:39:00","14:11:00","2021-07-13","2.5","WRK"
"5012329","54013",NULL,NULL,"2021-07-13","3","CHARGE"
"5012329","54013","14:04:00","17:53:00","2021-07-13","3.8","WRK"
"5012329","54013",NULL,NULL,"2021-07-13","0.8","BREAK"
"5012329","54013","18:43:00","22:04:00","2021-07-13","3.4","WRK"
"1377208","53410",NULL,NULL,"2021-07-14","8","ABSENT"
"1672200","55050",NULL,NULL,"2021-07-14","6","ON_CALL"
"1672200","55050","06:12:00","08:12:00","2021-07-14","2","WRK"
"3974506","53410",NULL,NULL,"2021-07-14","7","ON_CALL"
"3974506","53410","14:05:00","15:05:00","2021-07-14","1","WRK"
"4019778","31288",NULL,NULL,"2021-07-14","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-07-14","8","ABSENT"
"5001188","51120","14:06:00","18:46:00","2021-07-14","4.7","WRK"
"5001188","51120",NULL,NULL,"2021-07-14","0.6","BREAK"
"5001188","51120","19:21:00","22:06:00","2021-07-14","2.8","WRK"
"5009770","53410",NULL,NULL,"2021-07-14","7","ON_CALL"
"5009770","53410","14:20:00","15:20:00","2021-07-14","1","WRK"
"5010831","51120",NULL,NULL,"2021-07-14","5","ON_CALL"
"5010831","51120","14:09:00","17:09:00","2021-07-14","3","WRK"
"5010836","51100",NULL,NULL,"2021-07-14","8","ABSENT"
"5011015","51100",NULL,NULL,"2021-07-14","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-07-14","2","CHARGE"
"5011018","54013","06:07:00","10:50:00","2021-07-14","4.7","WRK"
"5011018","54013",NULL,NULL,"2021-07-14","1","BREAK"
"5011018","54013","11:48:00","14:07:00","2021-07-14","2.3","WRK"
"5011060","54013",NULL,NULL,"2021-07-14","8","ABSENT"
"5011105","51100",NULL,NULL,"2021-07-14","7","ON_CALL"
"5011105","51100","06:02:00","07:02:00","2021-07-14","1","WRK"
"5011110","51120",NULL,NULL,"2021-07-14","6","ON_CALL"
"5011110","51120","06:14:00","08:14:00","2021-07-14","2","WRK"
"5011147","11151",NULL,NULL,"2021-07-14","3","CHARGE"
"5011147","11151","06:01:00","09:48:00","2021-07-14","3.8","WRK"
"5011147","11151",NULL,NULL,"2021-07-14","0.9","BREAK"
"5011147","11151","10:43:00","14:01:00","2021-07-14","3.3","WRK"
"5011401","31288","06:09:00","11:44:00","2021-07-14","5.6","WRK"
"5011401","31288",NULL,NULL,"2021-07-14","0.6","BREAK"
"5011401","31288","12:17:00","14:09:00","2021-07-14","1.9","WRK"
"5011499","18048","14:20:00","19:59:00","2021-07-14","5.7","WRK"
"5011499","18048",NULL,NULL,"2021-07-14","1","BREAK"
"5011499","18048","20:57:00","22:20:00","2021-07-14","1.4","WRK"
"5011633","53410",NULL,NULL,"2021-07-14","8","ON_CALL"
"5012159","18048",NULL,NULL,"2021-07-14","8","ABSENT"
"5012165","51120",NULL,NULL,"2021-07-14","2","CHARGE"
"5012165","51120","06:04:00","09:41:00","2021-07-14","3.6","WRK"
"5012165","51120",NULL,NULL,"2021-07-14","0.8","BREAK"
"5012165","51120","10:29:00","14:04:00","2021-07-14","3.6","WRK"
"5012319","51100",NULL,NULL,"2021-07-14","3","CHARGE"
"5012319","51100","06:14:00","08:59:00","2021-07-14","2.8","WRK"
"5012319","51100",NULL,NULL,"2021-07-14","1","BREAK"
"5012319","51100","09:59:00","14:14:00","2021-07-14","4.2","WRK"
"5012329","54013","14:18:00","17:04:00","2021-07-14","2.8","WRK"
"5012329","54013",NULL,NULL,"2021-07-14","0.6","BREAK"
"5012329","54013","17:38:00","22:18:00","2021-07-14","4.7","WRK"
"5014147","11151",NULL,NULL,"2021-07-14","8","ABSENT"
"507800","31288","14:18:00","20:00:00","2021-07-14","5.7","WRK"
"507800","31288",NULL,NULL,"2021-07-14","1","BREAK"
"507800","31288","20:58:00","22:18:00","2021-07-14","1.3","WRK"
"1377208","53410",NULL,NULL,"2021-07-15","7","ON_CALL"
"1377208","53410","06:13:00","07:13:00","2021-07-15","1","WRK"
"1672200","55050",NULL,NULL,"2021-07-15","8","ON_CALL"
"1977006","51120",NULL,NULL,"2021-07-15","2","CHARGE"
"1977006","51120","06:17:00","11:58:00","2021-07-15","5.7","WRK"
"1977006","51120",NULL,NULL,"2021-07-15","0.7","BREAK"
"1977006","51120","12:38:00","14:17:00","2021-07-15","1.6","WRK"
"3974506","53410",NULL,NULL,"2021-07-15","8","ON_CALL"
"4019778","31288",NULL,NULL,"2021-07-15","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-07-15","8","ON_CALL"
"5001188","51120",NULL,NULL,"2021-07-15","5","ON_CALL"
"5001188","51120","14:12:00","17:12:00","2021-07-15","3","WRK"
"5001252","54013","06:04:00","10:53:00","2021-07-15","4.8","WRK"
"5001252","54013",NULL,NULL,"2021-07-15","0.6","BREAK"
"5001252","54013","11:29:00","14:04:00","2021-07-15","2.6","WRK"
"5005963","51100",NULL,NULL,"2021-07-15","2","CHARGE"
"5005963","51100","06:05:00","09:46:00","2021-07-15","3.7","WRK"
"5005963","51100",NULL,NULL,"2021-07-15","0.6","BREAK"
"5005963","51100","10:20:00","14:05:00","2021-07-15","3.8","WRK"
"5010823","53410",NULL,NULL,"2021-07-15","5","ON_CALL"
"5010823","53410","06:07:00","09:07:00","2021-07-15","3","WRK"
"5010831","51120",NULL,NULL,"2021-07-15","2","CHARGE"
"5010831","51120","14:15:00","17:46:00","2021-07-15","3.5","WRK"
"5010831","51120",NULL,NULL,"2021-07-15","0.6","BREAK"
"5010831","51120","18:20:00","22:15:00","2021-07-15","3.9","WRK"
"5010836","51100",NULL,NULL,"2021-07-15","3","CHARGE"
"5010836","51100","06:02:00","08:39:00","2021-07-15","2.6","WRK"
"5010836","51100",NULL,NULL,"2021-07-15","0.7","BREAK"
"5010836","51100","09:18:00","14:02:00","2021-07-15","4.7","WRK"
"5011015","51100",NULL,NULL,"2021-07-15","5","ON_CALL"
"5011015","51100","14:17:00","17:17:00","2021-07-15","3","WRK"
"5011105","51100",NULL,NULL,"2021-07-15","7","ON_CALL"
"5011105","51100","14:13:00","15:13:00","2021-07-15","1","WRK"
"5011110","51120","14:14:00","16:57:00","2021-07-15","2.7","WRK"
"5011110","51120",NULL,NULL,"2021-07-15","0.8","BREAK"
"5011110","51120","17:42:00","22:14:00","2021-07-15","4.5","WRK"
"5011147","11151",NULL,NULL,"2021-07-15","1","CHARGE"
"5011147","11151","06:00:00","09:42:00","2021-07-15","3.7","WRK"
"5011147","11151",NULL,NULL,"2021-07-15","1","BREAK"
"5011147","11151","10:41:00","14:00:00","2021-07-15","3.3","WRK"
"5011401","31288",NULL,NULL,"2021-07-15","2","CHARGE"
"5011401","31288","06:18:00","11:00:00","2021-07-15","4.7","WRK"
"5011401","31288",NULL,NULL,"2021-07-15","0.6","BREAK"
"5011401","31288","11:35:00","14:18:00","2021-07-15","2.7","WRK"
"5011499","18048","14:10:00","18:45:00","2021-07-15","4.6","WRK"
"5011499","18048",NULL,NULL,"2021-07-15","0.8","BREAK"
"5011499","18048","19:33:00","22:10:00","2021-07-15","2.6","WRK"
"5011633","53410",NULL,NULL,"2021-07-15","8","ABSENT"
"5012159","18048",NULL,NULL,"2021-07-15","5","ON_CALL"
"5012159","18048","14:19:00","17:19:00","2021-07-15","3","WRK"
"5012163","53410",NULL,NULL,"2021-07-15","7","ON_CALL"
"5012163","53410","14:16:00","15:16:00","2021-07-15","1","WRK"
"5012165","51120",NULL,NULL,"2021-07-15","5","ON_CALL"
"5012165","51120","06:01:00","09:01:00","2021-07-15","3","WRK"
"5012329","54013",NULL,NULL,"2021-07-15","8","ABSENT"
"507800","31288",NULL,NULL,"2021-07-15","8","ABSENT"
"1377208","53410",NULL,NULL,"2021-07-16","1","CHARGE"
"1377208","53410","06:19:00","09:01:00","2021-07-16","2.7","WRK"
"1377208","53410",NULL,NULL,"2021-07-16","0.6","BREAK"
"1377208","53410","09:37:00","14:19:00","2021-07-16","4.7","WRK"
"1672200","55050",NULL,NULL,"2021-07-16","3","CHARGE"
"1672200","55050","06:07:00","08:40:00","2021-07-16","2.6","WRK"
"1672200","55050",NULL,NULL,"2021-07-16","1","BREAK"
"1672200","55050","09:40:00","14:07:00","2021-07-16","4.5","WRK"
"1977006","51120",NULL,NULL,"2021-07-16","7","ON_CALL"
"1977006","51120","06:00:00","07:00:00","2021-07-16","1","WRK"
"4019778","31288",NULL,NULL,"2021-07-16","8","ABSENT"
"5001188","51120",NULL,NULL,"2021-07-16","1","CHARGE"
"5001188","51120","06:00:00","11:49:00","2021-07-16","5.8","WRK"
"5001188","51120",NULL,NULL,"2021-07-16","0.8","BREAK"
"5001188","51120","12:34:00","14:00:00","2021-07-16","1.4","WRK"
"5001252","54013",NULL,NULL,"2021-07-16","5","ON_CALL"
"5001252","54013","06:11:00","09:11:00","2021-07-16","3","WRK"
"5005963","51100",NULL,NULL,"2021-07-16","8","ABSENT"
"5009770","53410","06:16:00","12:02:00","2021-07-16","5.8","WRK"
"5009770","53410",NULL,NULL,"2021-07-16","0.8","BREAK"
"5009770","53410","12:47:00","14:16:00","2021-07-16","1.5","WRK"
"5010823","53410","14:15:00","19:54:00","2021-07-16","5.7","WRK"
"5010823","53410",NULL,NULL,"2021-07-16","0.5","BREAK"
"5010823","53410","20:25:00","22:15:00","2021-07-16","1.8","WRK"
"5010831","51120",NULL,NULL,"2021-07-16","6","ON_CALL"
"5010831","51120","14:04:00","16:04:00","2021-07-16","2","WRK"
"5010836","51100",NULL,NULL,"2021-07-16","8","ON_CALL"
"5011015","51100",NULL,NULL,"2021-07-16","7","ON_CALL"
"5011015","51100","06:04:00","07:04:00","2021-07-16","1","WRK"
"5011018","54013",NULL,NULL,"2021-07-16","8","ON_CALL"
"5011060","54013",NULL,NULL,"2021-07-16","7","ON_CALL"
"5011060","54013","14:13:00","15:13:00","2021-07-16","1","WRK"
"5011105","51100",NULL,NULL,"2021-07-16","8","ABSENT"
"5011110","51120","06:18:00","11:50:00","2021-07-16","5.5","WRK"
"5011110","51120",NULL,NULL,"2021-07-16","0.8","BREAK"
"5011110","51120","12:41:00","14:18:00","2021-07-16","1.6","WRK"
"5011147","11151",NULL,NULL,"2021-07-16","6","ON_CALL"
"5011147","11151","06:03:00","08:03:00","2021-07-16","2","WRK"
"5011401","31288",NULL,NULL,"2021-07-16","8","ON_CALL"
"5011633","53410",NULL,NULL,"2021-07-16","8","ON_CALL"
"5012159","18048","14:00:00","18:46:00","2021-07-16","4.8","WRK"
"5012159","18048",NULL,NULL,"2021-07-16","0.9","BREAK"
"5012159","18048","19:41:00","22:00:00","2021-07-16","2.3","WRK"
"5012163","53410",NULL,NULL,"2021-07-16","3","CHARGE"
"5012163","53410","06:17:00","11:01:00","2021-07-16","4.7","WRK"
"5012163","53410",NULL,NULL,"2021-07-16","0.9","BREAK"
"5012163","53410","11:56:00","14:17:00","2021-07-16","2.4","WRK"
"5012319","51100",NULL,NULL,"2021-07-16","3","CHARGE"
"5012319","51100","14:05:00","17:42:00","2021-07-16","3.6","WRK"
"5012319","51100",NULL,NULL,"2021-07-16","0.8","BREAK"
"5012319","51100","18:30:00","22:05:00","2021-07-16","3.6","WRK"
"5012329","54013",NULL,NULL,"2021-07-16","8","ON_CALL"
"507800","31288",NULL,NULL,"2021-07-16","5","ON_CALL"
"507800","31288","14:01:00","17:01:00","2021-07-16","3","WRK"
"1377208","53410",NULL,NULL,"2021-07-17","8","ABSENT"
"1672200","55050","06:09:00","10:45:00","2021-07-17","4.6","WRK"
"1672200","55050",NULL,NULL,"2021-07-17","0.8","BREAK"
"1672200","55050","11:33:00","14:09:00","2021-07-17","2.6","WRK"
"3974506","53410","06:06:00","08:37:00","2021-07-17","2.5","WRK"
"3974506","53410",NULL,NULL,"2021-07-17","0.8","BREAK"
"3974506","53410","09:28:00","14:06:00","2021-07-17","4.6","WRK"
"4019778","31288",NULL,NULL,"2021-07-17","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-07-17","8","ON_CALL"
"5001188","51120",NULL,NULL,"2021-07-17","8","ABSENT"
"5005963","51100",NULL,NULL,"2021-07-17","8","ABSENT"
"5009770","53410",NULL,NULL,"2021-07-17","6","ON_CALL"
"5009770","53410","06:09:00","08:09:00","2021-07-17","2","WRK"
"5010831","51120",NULL,NULL,"2021-07-17","8","ABSENT"
"5010836","51100",NULL,NULL,"2021-07-17","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-07-17","8","ABSENT"
"5011060","54013",NULL,NULL,"2021-07-17","8","ABSENT"
"5011105","51100",NULL,NULL,"2021-07-17","8","ABSENT"
"5011110","51120",NULL,NULL,"2021-07-17","8","ABSENT"
"5011147","11151","14:12:00","19:58:00","2021-07-17","5.8","WRK"
"5011147","11151",NULL,NULL,"2021-07-17","0.9","BREAK"
"5011147","11151","20:51:00","22:12:00","2021-07-17","1.4","WRK"
"5011401","31288",NULL,NULL,"2021-07-17","8","ABSENT"
"5011499","18048",NULL,NULL,"2021-07-17","8","ABSENT"
"5011633","53410",NULL,NULL,"2021-07-17","8","ABSENT"
"5012159","18048",NULL,NULL,"2021-07-17","8","ABSENT"
"5012163","53410",NULL,NULL,"2021-07-17","8","ON_CALL"
"5012165","51120",NULL,NULL,"2021-07-17","1","CHARGE"
"5012165","51120","06:05:00","11:54:00","2021-07-17","5.8","WRK"
"5012165","51120",NULL,NULL,"2021-07-17","1","BREAK"
"5012165","51120","12:54:00","14:05:00","2021-07-17","1.2","WRK"
"5012319","51100",NULL,NULL,"2021-07-17","8","ABSENT"
"5014147","11151",NULL,NULL,"2021-07-17","3","CHARGE"
"5014147","11151","14:16:00","16:49:00","2021-07-17","2.6","WRK"
"5014147","11151",NULL,NULL,"2021-07-17","1","BREAK"
"5014147","11151","17:47:00","22:16:00","2021-07-17","4.5","WRK"
"507800","31288",NULL,NULL,"2021-07-17","8","ABSENT"
"1377208","53410",NULL,NULL,"2021-07-18","8","ABSENT"
"1672200","55050",NULL,NULL,"2021-07-18","8","ABSENT"
"1977006","51120",NULL,NULL,"2021-07-18","8","ABSENT"
"3974506","53410",NULL,NULL,"2021-07-18","8","ABSENT"
"4019778","31288",NULL,NULL,"2021-07-18","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-07-18","8","ABSENT"
"5001188","51120",NULL,NULL,"2021-07-18","8","ABSENT"
"5009770","53410",NULL,NULL,"2021-07-18","7","ON_CALL"
"5009770","53410","14:05:00","15:05:00","2021-07-18","1","WRK"
"5010823","53410",NULL,NULL,"2021-07-18","7","ON_CALL"
"5010823","53410","14:04:00","15:04:00","2021-07-18","1","WRK"
"5010831","51120",NULL,NULL,"2021-07-18","8","ABSENT"
"5011015","51100",NULL,NULL,"2021-07-18","8","ABSENT"
"5011105","51100",NULL,NULL,"2021-07-18","8","ABSENT"
"5011110","51120",NULL,NULL,"2021-07-18","8","ON_CALL"
"5011147","11151",NULL,NULL,"2021-07-18","8","ABSENT"
"5011401","31288",NULL,NULL,"2021-07-18","8","ABSENT"
"5011499","18048",NULL,NULL,"2021-07-18","5","ON_CALL"
"5011499","18048","14:18:00","17:18:00","2021-07-18","3","WRK"
"5011633","53410",NULL,NULL,"2021-07-18","8","ABSENT"
"5012159","18048",NULL,NULL,"2021-07-18","8","ABSENT"
"5012163","53410",NULL,NULL,"2021-07-18","8","ABSENT"
"5012165","51120",NULL,NULL,"2021-07-18","8","ABSENT"
"5012319","51100",NULL,NULL,"2021-07-18","8","ABSENT"
"5012329","54013",NULL,NULL,"2021-07-18","8","ABSENT"
"5014147","11151",NULL,NULL,"2021-07-18","8","ABSENT"
"507800","31288",NULL,NULL,"2021-07-18","8","ON_CALL"
"1377208","53410",NULL,NULL,"2021-07-19","8","ON_CALL"
"1977006","51120",NULL,NULL,"2021-07-19","3","CHARGE"
"1977006","51120","06:19:00","10:04:00","2021-07-19","3.8","WRK"
"1977006","51120",NULL,NULL,"2021-07-19","0.6","BREAK"
"1977006","51120","10:37:00","14:19:00","2021-07-19","3.7","WRK"
"3974506","53410",NULL,NULL,"2021-07-19","8","ABSENT"
"4019778","31288",NULL,NULL,"2021-07-19","7","ON_CALL"
"4019778","31288","06:10:00","07:10:00","2021-07-19","1","WRK"
"4024378","18048",NULL,NULL,"2021-07-19","6","ON_CALL"
"4024378","18048","14:09:00","16:09:00","2021-07-19","2","WRK"
"5001188","51120",NULL,NULL,"2021-07-19","8","ABSENT"
"5001252","54013",NULL,NULL,"2021-07-19","3","CHARGE"
"5001252","54013","06:14:00","09:57:00","2021-07-19","3.7","WRK"
"5001252","54013",NULL,NULL,"2021-07-19","0.8","BREAK"
"5001252","54013","10:42:00","14:14:00","2021-07-19","3.5","WRK"
"5005963","51100",NULL,NULL,"2021-07-19","8","ABSENT"
"5009770","53410",NULL,NULL,"2021-07-19","5","ON_CALL"
"5009770","53410","06:07:00","09:07:00","2021-07-19","3","WRK"
"5010823","53410","14:05:00","19:43:00","2021-07-19","5.6","WRK"
"5010823","53410",NULL,NULL,"2021-07-19","0.5","BREAK"
"5010823","53410","20:13:00","22:05:00","2021-07-19","1.9","WRK"
"5010831","51120",NULL,NULL,"2021-07-19","1","CHARGE"
"5010831","51120","06:20:00","11:09:00","2021-07-19","4.8","WRK"
